symbol,time,open,high,low,close,volume,value,source_index
MSN,2025-07-21,79.6,79.8,77.5,77.5,7866900,-535574.4400000001,20
MSN,2025-07-22,77.3,78.4,76.6,77.7,7375500,-46833.97000000009,20
MSN,2025-07-23,78.7,79.3,77.2,77.3,8228200,71086.37,20
MSN,2025-07-24,77.5,77.5,75.4,76.0,16440600,614599.43,20
MSN,2025-07-25,76.0,77.2,75.5,75.8,8684800,-596060.56,20
MSN,2025-07-28,76.2,78.6,75.9,77.6,12672700,321722.3700000001,20
MSN,2025-07-29,78.5,78.5,72.2,72.2,16023900,229221.95999999996,20
MSN,2025-07-30,73.0,73.5,71.0,73.0,9483500,-523122.24,20
MSN,2025-07-31,73.1,73.4,70.8,72.5,9176600,-28940.530000000028,20
MSN,2025-08-01,72.3,72.5,71.1,72.5,5598500,-256990.84000000003,20
MSN,2025-08-04,72.1,74.0,71.8,73.9,5917800,30173.0,20
MSN,2025-08-05,74.0,77.2,73.5,74.6,18436200,957149.5800000001,20
MSN,2025-08-06,75.6,76.8,75.2,76.0,9656300,-656299.3,20
MSN,2025-08-07,76.4,77.8,75.8,76.2,9815900,18026.96000000008,20
MSN,2025-08-08,76.5,77.7,75.6,76.7,11377400,120837.26000000001,20
MSN,2025-08-11,77.9,82.0,77.8,82.0,29731100,1547479.6199999996,20
MSN,2025-08-12,85.0,86.0,82.3,83.6,13213200,-1306546.5499999998,20
MSN,2025-08-13,84.4,87.4,82.1,85.9,24211400,937885.25,20
MSN,2025-08-14,86.6,86.8,83.8,84.8,13527300,-903171.6599999999,20
MSN,2025-08-15,84.8,86.2,82.7,83.1,13662000,3576.7099999999627,20
MSN,2025-08-18,83.1,84.4,83.0,83.9,8972500,-402165.48,20
MSN,2025-08-19,84.5,86.5,83.2,85.0,14531000,486268.4199999999,20
MSN,2025-08-20,86.8,87.4,81.0,83.9,19059400,374800.6300000001,20
MSN,2025-08-21,83.9,84.8,83.3,84.3,9701000,-796122.81,20
MSN,2025-08-22,83.0,83.4,79.7,81.0,18642000,702891.8699999999,20
MSN,2025-08-25,81.3,81.8,78.3,79.5,10287200,-695395.9999999999,20
MSN,2025-08-26,78.7,81.1,78.2,81.1,8579900,-139186.13,20
MSN,2025-08-27,81.3,82.8,81.2,82.2,8098600,-17129.530000000028,20
MSN,2025-08-28,82.5,83.3,81.9,83.1,6539900,-124130.92000000004,20
MSN,2025-08-29,83.2,83.6,82.2,83.0,7420100,73000.42000000004,20
MSN,2025-09-03,83.5,85.3,82.9,83.0,9531800,186284.52000000002,20
MSN,2025-09-04,83.5,85.3,82.0,84.8,13228500,303689.27,20
MSN,2025-09-05,86.3,87.4,83.0,83.0,12005700,-78628.5,20
